-0.1166,32.3643,88.9116,-90.0000
14.0362,27.1016,75.4120,-88.4520
14.0362,27.1016,75.4120,-88.4535
14.0362,27.1436,75.5413,-88.4096
14.0362,27.1864,75.6697,-88.3893
14.0362,27.2311,75.8011,-88.3666
14.0362,27.2750,75.9280,-88.3461
14.0362,27.3195,76.0542,-88.3247
14.0362,27.3658,76.1835,-88.3022
14.0362,27.4113,76.3083,-88.2816
14.0362,27.4574,76.4324,-88.2603
14.0362,27.5054,76.5595,-88.2378
14.0362,27.5526,76.6822,-88.2173
14.0362,27.6002,76.8041,-88.1961
14.0362,27.6499,76.9291,-88.1736
14.0362,27.6986,77.0497,-88.1531
14.0362,27.7479,77.1696,-88.1319
14.0362,27.7992,77.2925,-88.1094
14.0362,27.8496,77.4110,-88.0890
14.0362,27.9004,77.5288,-88.0678
14.0362,27.9533,77.6496,-88.0454
14.0362,28.0053,77.7660,-88.0250
14.0362,28.0577,77.8818,-88.0039
14.0362,28.1123,78.0004,-87.9814
14.0362,28.1658,78.1149,-87.9611
14.0362,28.2198,78.2286,-87.9400
14.0362,28.2759,78.3451,-87.9176
14.0362,28.3310,78.4575,-87.8973
14.0362,28.3866,78.5693,-87.8762
14.0362,28.4443,78.6837,-87.8539
14.0362,28.5010,78.7941,-87.8336
14.0362,28.5581,78.9038,-87.8125
14.0362,28.6174,79.0162,-87.7902
14.0362,28.6756,79.1245,-87.7700
14.0362,28.7343,79.2322,-87.7490
14.0362,28.7952,79.3425,-87.7267
14.0362,28.8549,79.4489,-87.7065
14.0362,28.9151,79.5546,-87.6855
14.0362,28.9776,79.6629,-87.6632
14.0362,29.0388,79.7673,-87.6430
14.0362,29.1005,79.8710,-87.6220
14.0362,29.1646,79.9772,-87.5998
14.0362,29.2273,80.0796,-87.5797
14.0362,29.2906,80.1814,-87.5587
14.0362,29.3562,80.2855,-87.5365
14.0362,29.4204,80.3860,-87.5164
14.0362,29.4852,80.4858,-87.4955
14.0362,29.5524,80.5879,-87.4733
14.0362,29.6181,80.6864,-87.4532
14.0362,29.6843,80.7842,-87.4323
14.0362,29.7530,80.8844,-87.4102
14.0362,29.8203,80.9809,-87.3901
14.0362,29.8880,81.0767,-87.3693
14.0362,29.9582,81.1749,-87.3471
14.0362,30.0269,81.2694,-87.3271
14.0362,30.0961,81.3634,-87.3063
14.0362,30.1679,81.4595,-87.2842
14.0362,30.2381,81.5521,-87.2642
14.0362,30.3087,81.6441,-87.2433
14.0362,30.3820,81.7383,-87.2213
14.0362,30.4536,81.8289,-87.2013
14.0362,30.5257,81.9190,-87.1805
14.0362,30.6005,82.0112,-87.1585
14.0362,30.6736,82.0999,-87.1385
14.0362,30.7471,82.1881,-87.1177
14.0362,30.8234,82.2782,-87.0957
14.0362,30.8980,82.3651,-87.0758
14.0362,30.9729,82.4513,-87.0551
14.0362,31.0507,82.5395,-87.0331
14.0362,31.1267,82.6244,-87.0132
14.0362,31.2031,82.7087,-86.9925
14.0362,31.2823,82.7949,-86.9705
14.0362,31.3597,82.8779,-86.9506
14.0362,31.4376,82.9603,-86.9299
14.0362,31.5182,83.0446,-86.9080
14.0362,31.5971,83.1257,-86.8882
14.0362,31.6763,83.2062,-86.8675
14.0362,31.7585,83.2885,-86.8456
14.0362,31.8387,83.3677,-86.8258
14.0362,31.9193,83.4463,-86.8051
14.0362,32.0029,83.5266,-86.7832
14.0362,32.0845,83.6039,-86.7635
14.0362,32.1666,83.6806,-86.7428
14.0362,32.2516,83.7590,-86.7210
14.0362,32.3346,83.8344,-86.7013
14.0362,32.4181,83.9092,-86.6806
14.0362,32.5045,83.9856,-86.6588
14.0362,32.5889,84.0591,-86.6391
14.0362,32.6737,84.1320,-86.6185
14.0362,32.7616,84.2065,-86.5967
14.0362,32.8473,84.2782,-86.5770
14.0362,32.9335,84.3492,-86.5565
14.0362,33.0228,84.4217,-86.5347
14.0362,33.1099,84.4915,-86.5151
14.0362,33.1975,84.5606,-86.4945
14.0362,33.2881,84.6312,-86.4728
14.0362,33.3766,84.6991,-86.4532
14.0362,33.4655,84.7664,-86.4326
14.0362,33.5575,84.8350,-86.4109
14.0362,33.6473,84.9010,-86.3913
14.0362,33.7375,84.9664,-86.3708
