-0.1167,24.6928,78.9645,-89.9994
1.2872,23.2168,60.9745,-90.0674
1.2872,23.2172,60.9738,-90.0653
1.3979,23.2029,61.1512,-90.0616
1.3979,23.2034,61.1505,-90.0690
1.5108,23.2077,61.1444,-90.0690
1.5108,23.2079,61.1442,-90.0746
1.6215,23.2125,61.1377,-90.0746
1.6215,23.2127,61.1375,-90.0800
1.7344,23.2178,61.1304,-90.0801
1.7344,23.2180,61.1302,-90.0856
1.8451,23.2233,61.1228,-90.0857
1.8451,23.2234,61.1226,-90.0911
1.9580,23.2292,61.1145,-90.0912
1.9580,23.2294,61.1143,-90.0968
2.0687,23.2354,61.1059,-90.0968
2.0686,23.2356,61.1057,-90.1023
2.1815,23.2420,61.0966,-90.1023
2.1815,23.2422,61.0964,-90.1079
2.2921,23.2315,61.2657,-90.1018
2.2921,23.2319,61.2651,-90.1102
2.4049,23.2391,61.2551,-90.1103
2.4049,23.2392,61.2548,-90.1157
2.5155,23.2466,61.2446,-90.1158
2.5155,23.2468,61.2443,-90.1211
2.6283,23.2546,61.2334,-90.1212
2.6283,23.2548,61.2331,-90.1266
2.7388,23.2629,61.2219,-90.1267
2.7388,23.2630,61.2217,-90.1320
2.8516,23.2543,61.3912,-90.1242
2.8516,23.2547,61.3906,-90.1334
2.9621,23.2635,61.3784,-90.1335
2.9621,23.2636,61.3782,-90.1387
3.0748,23.2729,61.3653,-90.1388
3.0748,23.2730,61.3650,-90.1440
3.1852,23.2825,61.3519,-90.1442
3.1852,23.2826,61.3517,-90.1493
3.2979,23.2926,61.3378,-90.1495
3.2979,23.2927,61.3376,-90.1547
3.4083,23.2863,61.5007,-90.1456
3.4083,23.2868,61.5001,-90.1553
3.5209,23.2974,61.4853,-90.1555
3.5209,23.2976,61.4851,-90.1605
3.6312,23.3083,61.4701,-90.1607
3.6312,23.3085,61.4698,-90.1657
3.7438,23.3198,61.4540,-90.1659
3.7438,23.3200,61.4538,-90.1710
3.8541,23.3151,61.6179,-90.1605
3.8541,23.3155,61.6173,-90.1707
3.9666,23.3275,61.6006,-90.1709
3.9666,23.3277,61.6003,-90.1758
4.0768,23.3398,61.5834,-90.1761
4.0768,23.3400,61.5832,-90.1808
4.1892,23.3371,61.7413,-90.1697
4.1892,23.3375,61.7407,-90.1802
4.2994,23.3503,61.7229,-90.1805
4.2994,23.3505,61.7227,-90.1851
4.4118,23.3638,61.7040,-90.1855
4.4118,23.3640,61.7038,-90.1901
4.5219,23.3621,61.8637,-90.1779
4.5219,23.3625,61.8631,-90.1887
4.6342,23.3765,61.8435,-90.1890
4.6342,23.3767,61.8432,-90.1936
4.7442,23.3908,61.8235,-90.1940
4.7442,23.3910,61.8233,-90.1984
4.8564,23.3911,61.9772,-90.1855
4.8564,23.3915,61.9766,-90.1966
4.9664,23.4063,61.9560,-90.1970
4.9664,23.4065,61.9558,-90.2013
5.0786,23.4219,61.9343,-90.2018
5.0785,23.4221,61.9340,-90.2061
5.1907,23.4234,62.0893,-90.1921
5.1906,23.4238,62.0887,-90.2036
5.3005,23.4396,62.0667,-90.2041
5.3005,23.4397,62.0665,-90.2081
5.4125,23.4425,62.2167,-90.1939
5.4125,23.4429,62.2161,-90.2054
5.5223,23.4593,62.1932,-90.2059
5.5223,23.4595,62.1929,-90.2098
5.6343,23.4766,62.1690,-90.2104
5.6342,23.4768,62.1688,-90.2144
5.7440,23.4803,62.3209,-90.1990
5.7439,23.4807,62.3203,-90.2108
5.8558,23.4985,62.2955,-90.2115
5.8558,23.4987,62.2952,-90.2153
5.9654,23.5165,62.2704,-90.2159
5.9654,23.5166,62.2701,-90.2197
6.0772,23.5223,62.4162,-90.2037
6.0772,23.5227,62.4157,-90.2158
6.1867,23.5411,62.3899,-90.2165
6.1867,23.5413,62.3897,-90.2200
6.2984,23.5478,62.5376,-90.2032
6.2984,23.5482,62.5370,-90.2156
6.4078,23.5672,62.5104,-90.2163
6.4078,23.5674,62.5101,-90.2197
6.5194,23.5753,62.6530,-90.2027
6.5194,23.5757,62.6525,-90.2150
6.6287,23.5954,62.6249,-90.2158
6.6287,23.5956,62.6247,-90.2190
6.7402,23.6043,62.7694,-90.2011
6.7402,23.6047,62.7688,-90.2137
6.8494,23.6141,62.9096,-90.1958
6.8494,23.6145,62.9090,-90.2082
6.9608,23.6356,62.8795,-90.2091
6.9608,23.6357,62.8793,-90.2120
7.0699,23.6460,63.0219,-90.1933
7.0699,23.6464,63.0213,-90.2060
