0.1167,32.2649,88.9106,-89.9883
13.7211,29.9882,81.5241,-87.4194
13.8252,30.0233,81.4692,-87.3832
13.9324,30.0591,81.4143,-87.3671
14.0363,30.0942,81.3605,-87.3487
14.0362,30.2100,81.5163,-87.2532
14.0362,30.2683,81.5915,-87.2611
14.0362,30.3282,81.6691,-87.2407
14.0362,30.3867,81.7440,-87.2245
14.0362,30.4454,81.8185,-87.2074
14.0362,30.5063,81.8948,-87.1893
14.0362,30.5658,81.9683,-87.1729
14.0362,30.6256,82.0415,-87.1558
14.0362,30.6875,82.1165,-87.1378
14.0362,30.7479,82.1888,-87.1214
14.0362,30.8087,82.2607,-87.1043
14.0362,30.8716,82.3343,-87.0863
14.0362,30.9330,82.4053,-87.0699
14.0362,30.9947,82.4759,-87.0529
14.0362,31.0586,82.5482,-87.0348
14.0362,31.1210,82.6179,-87.0185
14.0362,31.1836,82.6872,-87.0015
14.0362,31.2485,82.7581,-86.9835
14.0362,31.3119,82.8266,-86.9672
14.0362,31.3755,82.8946,-86.9502
14.0362,31.4414,82.9642,-86.9321
14.0362,31.5057,83.0313,-86.9159
14.0362,31.5703,83.0981,-86.8989
14.0362,31.6372,83.1664,-86.8809
14.0362,31.7024,83.2322,-86.8646
14.0362,31.7679,83.2977,-86.8476
14.0362,31.8358,83.3647,-86.8297
14.0362,31.9020,83.4292,-86.8134
14.0362,31.9684,83.4934,-86.7965
14.0362,32.0373,83.5591,-86.7785
14.0362,32.1044,83.6224,-86.7623
14.0362,32.1718,83.6853,-86.7453
14.0362,32.2416,83.7496,-86.7274
14.0362,32.3097,83.8116,-86.7112
14.0362,32.3780,83.8732,-86.6942
14.0362,32.4488,83.9363,-86.6763
14.0362,32.5178,83.9970,-86.6601
14.0362,32.5870,84.0574,-86.6432
14.0362,32.6587,84.1191,-86.6253
14.0362,32.7287,84.1786,-86.6092
14.0362,32.7989,84.2376,-86.5923
14.0362,32.8715,84.2981,-86.5744
14.0362,32.9424,84.3563,-86.5582
14.0362,33.0135,84.4140,-86.5414
14.0362,33.0871,84.4732,-86.5235
14.0362,33.1588,84.5301,-86.5074
14.0362,33.2309,84.5866,-86.4905
14.0362,33.3054,84.6444,-86.4726
14.0362,33.3781,84.7001,-86.4566
14.0362,33.4510,84.7553,-86.4397
14.0362,33.5265,84.8119,-86.4219
14.0362,33.6001,84.8663,-86.4058
14.0362,33.6739,84.9202,-86.3890
14.0362,33.7503,84.9754,-86.3712
14.0362,33.8248,85.0286,-86.3551
14.0362,33.8995,85.0813,-86.3383
14.0362,33.9768,85.1352,-86.3205
14.0362,34.0522,85.1871,-86.3045
14.0362,34.1278,85.2385,-86.2877
14.0362,34.2061,85.2911,-86.2699
14.0362,34.2823,85.3418,-86.2539
14.0362,34.3588,85.3920,-86.2371
14.0362,34.4380,85.4433,-86.2194
14.0362,34.5151,85.4926,-86.2034
14.0362,34.5925,85.5416,-86.1866
14.0362,34.6726,85.5916,-86.1689
14.0362,34.7506,85.6396,-86.1530
14.0362,34.8289,85.6873,-86.1362
14.0362,34.9098,85.7360,-86.1185
14.0362,34.9887,85.7829,-86.1026
14.0362,35.0678,85.8293,-86.0858
14.0362,35.1497,85.8767,-86.0681
14.0362,35.2294,85.9223,-86.0523
14.0362,35.3094,85.9674,-86.0355
14.0362,35.3922,86.0136,-86.0179
14.0362,35.4728,86.0579,-86.0020
14.0362,35.5536,86.1018,-85.9853
14.0362,35.6373,86.1466,-85.9677
14.0362,35.7187,86.1897,-85.9518
14.0362,35.8004,86.2323,-85.9352
14.0362,35.8849,86.2759,-85.9175
14.0362,35.9672,86.3177,-85.9017
14.0362,36.0498,86.3591,-85.8851
14.0362,36.1352,86.4013,-85.8675
14.0362,36.2183,86.4419,-85.8517
14.0362,36.3017,86.4820,-85.8351
14.0362,36.3879,86.5230,-85.8175
14.0362,36.4719,86.5623,-85.8017
14.0362,36.5562,86.6011,-85.7851
14.0362,36.6432,86.6408,-85.7676
14.0362,36.7281,86.6788,-85.7518
14.0362,36.8131,86.7165,-85.7353
14.0362,36.9011,86.7549,-85.7177
14.0362,36.9867,86.7916,-85.7020
14.0362,37.0726,86.8280,-85.6855
14.0362,37.1614,86.8651,-85.6680
14.0362,37.2478,86.9007,-85.6523
14.0362,37.3346,86.9358,-85.6358
14.0362,37.4242,86.9716,-85.6183
14.0362,37.5114,87.0059,-85.6027
14.0362,37.5990,87.0398,-85.5862
14.0362,37.6894,87.0743,-85.5687
14.0362,37.7775,87.1073,-85.5531
14.0362,37.8658,87.1399,-85.5366
14.0362,37.9571,87.1731,-85.5192
14.0362,38.0460,87.2049,-85.5036
14.0362,38.1351,87.2363,-85.4872
14.0362,38.2272,87.2682,-85.4698
14.0362,38.3169,87.2988,-85.4543
14.0362,38.4068,87.3289,-85.4378
14.0362,38.4997,87.3596,-85.4205
14.0362,38.5901,87.3889,-85.4050
14.0362,38.6808,87.4177,-85.3885
14.0362,38.7746,87.4471,-85.3712
14.0362,38.8658,87.4751,-85.3558
14.0362,38.9573,87.5028,-85.3394
14.0362,39.0518,87.5308,-85.3221
14.0362,39.1438,87.5576,-85.3066
14.0362,39.2361,87.5840,-85.2903
14.0362,39.3314,87.6108,-85.2730
14.0362,39.4241,87.6363,-85.2576
14.0362,39.5172,87.6615,-85.2413
14.0362,39.6133,87.6870,-85.2241
14.0362,39.7068,87.7113,-85.2087
14.0362,39.9907,87.7841,-85.1172
13.9324,39.9623,87.8356,-85.1840
13.9323,39.9625,87.8354,-85.2157
13.8252,39.9322,87.8900,-85.2001
13.7211,39.9033,87.9423,-85.2467
13.6169,39.8745,87.9943,-85.2764
13.5095,39.8451,88.0474,-85.3102
13.4051,39.8168,88.0985,-85.3448
13.3007,39.7888,88.1492,-85.3779
13.1929,39.7601,88.2010,-85.4112
13.0883,39.7325,88.2508,-85.4463
12.9835,39.7051,88.3003,-85.4796
12.8755,39.6771,88.3508,-85.5132
12.7706,39.6501,88.3994,-85.5486
12.6656,39.6234,88.4476,-85.5822
12.5574,39.5962,88.4968,-85.6161
12.4522,39.5699,88.5442,-85.6517
12.3469,39.5439,88.5911,-85.6856
12.2384,39.5173,88.6391,-85.7198
12.1329,39.4917,88.6852,-85.7557
12.0274,39.4664,88.7309,-85.7898
11.9186,39.4405,88.7775,-85.8243
11.8129,39.4156,88.8224,-85.8604
11.7072,39.3910,88.8668,-85.8948
11.5981,39.3658,88.9122,-85.9296
11.4922,39.3416,88.9558,-85.9660
11.3862,39.3177,88.9990,-86.0006
11.2769,39.2932,89.0431,-86.0356
11.1707,39.2697,89.0855,-86.0723
11.0644,39.2464,89.1274,-86.1072
10.9549,39.2226,89.1702,-86.1424
10.8485,39.1998,89.2113,-86.1793
10.7420,39.1772,89.2520,-86.2144
10.6322,39.1541,89.2935,-86.2500
10.5256,39.1320,89.3334,-86.2871
10.4189,39.1101,89.3729,-86.3224
10.3089,39.0877,89.4131,-86.3582
10.2020,39.0663,89.4517,-86.3955
10.0951,39.0451,89.4899,-86.4311
9.9848,39.0234,89.5289,-86.4671
9.8778,39.0026,89.5662,-86.5047
9.7706,38.9821,89.6032,-86.5405
9.6602,38.9612,89.6409,-86.5767
9.5529,38.9411,89.6770,-86.6145
9.4455,38.9212,89.7127,-86.6505
9.3349,38.9010,89.7491,-86.6869
9.2274,38.8816,89.7840,-86.7249
9.1198,38.8624,89.8184,-86.7611
9.0090,38.8429,89.8535,-86.7978
8.9013,38.8242,89.8872,-86.8359
8.7936,38.8057,89.9204,-86.8724
8.6825,38.7869,89.9542,-86.9092
8.5746,38.7689,89.9866,-86.9476
8.4667,38.7511,90.0186,-86.9842
8.3554,38.7330,90.0511,-87.0212
8.2474,38.7157,90.0822,-87.0598
8.1393,38.6986,90.1130,-87.0966
8.0278,38.6812,90.1442,-87.1338
7.9196,38.6646,90.1741,-87.1726
7.8113,38.6481,90.2036,-87.2096
7.6997,38.6315,90.2336,-87.2470
7.5913,38.6155,90.2622,-87.2859
7.4828,38.5998,90.2904,-87.3230
7.3710,38.5838,90.3191,-87.3606
7.2625,38.5686,90.3465,-87.3997
7.1539,38.5535,90.3735,-87.4370
7.0419,38.5383,90.4009,-87.4748
6.9332,38.5237,90.4271,-87.5140
6.8244,38.5094,90.4528,-87.5515
6.7123,38.4948,90.4789,-87.5894
6.6034,38.4809,90.5038,-87.6288
6.4945,38.4673,90.5284,-87.6664
6.3822,38.4534,90.5532,-87.7045
6.2732,38.4403,90.5768,-87.7440
6.1642,38.4273,90.6001,-87.7818
6.0518,38.4142,90.6237,-87.8200
5.9426,38.4017,90.6461,-87.8596
5.8334,38.3894,90.6681,-87.8975
5.7209,38.3770,90.6904,-87.9359
5.6116,38.3652,90.7115,-87.9757
5.5023,38.3536,90.7323,-88.0137
5.3896,38.3419,90.7533,-88.0522
5.2802,38.3308,90.7732,-88.0921
5.1708,38.3199,90.7927,-88.1302
5.0580,38.3090,90.8124,-88.1688
4.9485,38.2985,90.8311,-88.2089
4.8389,38.2883,90.8494,-88.2471
4.7260,38.2781,90.8678,-88.2858
4.6164,38.2684,90.8852,-88.3260
4.5067,38.2589,90.9023,-88.3644
4.3937,38.2493,90.9194,-88.4032
4.2840,38.2403,90.9356,-88.4434
4.1743,38.2315,90.9514,-88.4819
4.0612,38.2226,90.9672,-88.5208
3.9513,38.2143,90.9821,-88.5611
3.8415,38.2062,90.9967,-88.5997
3.7283,38.1981,91.0113,-88.6387
3.6184,38.1904,91.0249,-88.6791
3.5085,38.1830,91.0382,-88.7178
3.3952,38.1756,91.0515,-88.7569
3.2852,38.1686,91.0640,-88.7974
3.1752,38.1619,91.0760,-88.8361
3.0619,38.1552,91.0880,-88.8752
2.9518,38.1490,91.0992,-88.9158
2.8417,38.1430,91.1100,-88.9546
2.7283,38.1370,91.1207,-88.9938
2.6182,38.1314,91.1307,-89.0345
2.5081,38.1261,91.1402,-89.0733
2.3946,38.1208,91.1497,-89.1126
2.2844,38.1160,91.1584,-89.1533
2.1742,38.1113,91.1667,-89.1922
2.0607,38.1068,91.1748,-89.2316
1.9505,38.1026,91.1823,-89.2723
1.8402,38.0987,91.1894,-89.3112
1.7267,38.0948,91.1962,-89.3506
1.6164,38.0914,91.2025,-89.3914
1.5061,38.0881,91.2083,-89.4304
1.3925,38.0850,91.2139,-89.4698
1.2822,38.0822,91.2188,-89.5107
1.1719,38.0797,91.2234,-89.5497
1.0583,38.0773,91.2277,-89.5891
0.9479,38.0752,91.2314,-89.6300
0.8376,38.0733,91.2347,-89.6690
0.7239,38.0717,91.2378,-89.7085
0.6136,38.0703,91.2402,-89.7494
0.5033,38.0691,91.2423,-89.7884
0.3896,38.0682,91.2440,-89.8279
0.2792,38.0675,91.2453,-89.8688
0.1689,38.0670,91.2461,-89.9079
0.0552,38.0667,91.2466,-89.9474
-0.0552,38.0668,91.2465,-89.9882
-0.1655,38.0670,91.2461,-90.0273
-0.2792,38.0675,91.2453,-90.0668
-0.3896,38.0682,91.2440,-90.1077
-0.4999,38.0691,91.2424,-90.1467
-0.6136,38.0703,91.2402,-90.1862
-0.7239,38.0717,91.2377,-90.2271
-0.8343,38.0733,91.2348,-90.2661
-0.9479,38.0752,91.2314,-90.3056
-1.0583,38.0773,91.2277,-90.3465
-1.1686,38.0796,91.2235,-90.3855
