0.0000,27.9360,100.6730
9.4623,31.1262,68.7386
9.4623,31.1262,68.7386
9.4623,31.1592,68.8130
9.4623,31.1926,68.8868
9.4623,31.2274,68.9624
9.4623,31.2616,69.0353
9.4623,31.2961,69.1078
9.4623,31.3319,69.1820
9.4623,31.3671,69.2536
9.4623,31.4026,69.3248
9.4623,31.4395,69.3977
9.4623,31.4757,69.4680
9.4623,31.5122,69.5379
9.4623,31.5501,69.6095
9.4623,31.5873,69.6786
9.4623,31.6248,69.7472
9.4623,31.6638,69.8175
9.4623,31.7019,69.8852
9.4623,31.7404,69.9526
9.4623,31.7804,70.0216
9.4623,31.8196,70.0881
9.4623,31.8591,70.1542
9.4623,31.9001,70.2218
9.4623,31.9403,70.2871
9.4623,31.9808,70.3519
9.4623,32.0228,70.4183
9.4623,32.0640,70.4823
9.4623,32.1055,70.5459
9.4623,32.1485,70.6110
9.4623,32.1907,70.6737
9.4623,32.2331,70.7360
9.4623,32.2772,70.7998
9.4623,32.3203,70.8613
9.4623,32.3637,70.9224
9.4623,32.4088,70.9849
9.4623,32.4528,71.0452
9.4623,32.4972,71.1050
9.4623,32.5433,71.1663
9.4623,32.5883,71.2253
9.4623,32.6337,71.2839
9.4623,32.6808,71.3439
9.4623,32.7268,71.4017
9.4623,32.7731,71.4591
9.4623,32.8211,71.5178
9.4623,32.8681,71.5743
9.4623,32.9154,71.6305
9.4623,32.9644,71.6880
9.4623,33.0123,71.7433
9.4623,33.0605,71.7982
9.4623,33.1105,71.8544
9.4623,33.1594,71.9085
9.4623,33.2086,71.9623
9.4623,33.2596,72.0172
9.4623,33.3094,72.0701
9.4623,33.3595,72.1226
9.4623,33.4114,72.1763
9.4623,33.4622,72.2280
9.4623,33.5133,72.2793
9.4623,33.5662,72.3318
9.4623,33.6179,72.3822
9.4623,33.6698,72.4323
9.4623,33.7237,72.4836
9.4623,33.7763,72.5328
9.4623,33.8293,72.5817
9.4623,33.8841,72.6317
9.4623,33.9376,72.6798
9.4623,33.9915,72.7275
9.4623,34.0473,72.7762
9.4623,34.1017,72.8231
9.4623,34.1565,72.8696
9.4623,34.2132,72.9171
9.4623,34.2686,72.9628
9.4623,34.3243,73.0081
9.4623,34.3820,73.0544
9.4623,34.4383,73.0988
9.4623,34.4949,73.1430
9.4623,34.5535,73.1880
9.4623,34.6107,73.2313
9.4623,34.6682,73.2742
9.4623,34.7277,73.3181
9.4623,34.7859,73.3602
9.4623,34.8443,73.4019
9.4623,34.9047,73.4445
9.4623,34.9638,73.4855
9.4623,35.0231,73.5260
9.4623,35.0845,73.5674
9.4623,35.1444,73.6072
9.4623,35.2046,73.6466
9.4623,35.2669,73.6867
9.4623,35.3277,73.7253
9.4623,35.3888,73.7635
9.4623,35.4521,73.8025
9.4623,35.5138,73.8399
9.4623,35.5758,73.8769
9.4623,35.6399,73.9147
9.4623,35.7025,73.9509
9.4623,35.7654,73.9867
9.4623,35.8305,74.0233
9.4623,35.8939,74.0583
9.4623,35.9577,74.0930
9.4623,36.0237,74.1283
9.4623,36.0880,74.1622
9.4623,36.1526,74.1957
9.4623,36.2195,74.2299
9.4623,36.2847,74.2626
9.4623,36.3502,74.2949
9.4623,36.4180,74.3279
9.4623,36.4841,74.3594
9.4623,36.5505,74.3906
9.4623,36.6191,74.4223
9.4623,36.6861,74.4527
9.4623,36.7533,74.4827
9.4623,36.8229,74.5133
9.4623,36.8907,74.5425
9.4623,36.9588,74.5713
9.4623,37.0292,74.6007
9.4623,37.0979,74.6287
9.4623,37.1669,74.6564
9.4623,37.2382,74.6846
9.4623,37.3077,74.7115
9.4623,37.3775,74.7380
9.4623,37.4497,74.7649
9.4623,37.5201,74.7907
9.4623,37.5907,74.8161
9.4623,37.6638,74.8418
9.4623,37.7350,74.8664
9.4623,37.8065,74.8906
9.4623,37.8805,74.9152
9.4623,37.9525,74.9386
9.4623,38.0249,74.9617
9.4623,38.0997,74.9850
9.4623,38.1726,75.0073
9.4623,38.2458,75.0292
9.4623,38.3214,75.0514
9.4623,38.3952,75.0725
9.4623,38.4692,75.0933
9.4623,38.5457,75.1143
9.4623,38.6203,75.1342
9.4623,38.6951,75.1538
9.4623,38.7725,75.1736
9.4623,38.8479,75.1925
9.4623,38.9235,75.2109
9.4623,39.0017,75.2295
9.4623,39.0780,75.2472
9.4623,39.1544,75.2645
9.4623,39.2335,75.2819
9.4623,39.3105,75.2985
9.4623,39.3878,75.3146
9.4623,39.4678,75.3309
9.4623,39.5456,75.3462
9.4623,39.6237,75.3612
9.4623,39.7045,75.3763
9.4623,39.7831,75.3905
9.4623,39.8620,75.4044
9.4623,39.9436,75.4183
9.4623,40.0231,75.4313
9.4623,40.1028,75.4440
9.4623,40.1852,75.4567
9.4623,40.2655,75.4687
9.4623,40.3460,75.4802
9.4623,40.4292,75.4917
9.4623,40.5103,75.5025
9.4623,40.5916,75.5129
9.4623,40.6757,75.5233
9.4623,40.7575,75.5329
9.4623,40.8396,75.5422
9.4623,40.9245,75.5513
9.4623,41.0072,75.5598
9.4623,41.0901,75.5680
9.4623,41.1757,75.5759
9.4623,41.2592,75.5833
9.4623,41.3429,75.5903
9.4623,41.4294,75.5971
9.4623,41.5136,75.6033
9.4623,41.5980,75.6091
9.4623,41.6853,75.6147
9.4623,41.7703,75.6198
9.4623,41.8556,75.6245
9.4623,41.9437,75.6289
9.4623,42.0295,75.6328
9.4623,42.1155,75.6364
9.4623,42.2044,75.6396
9.4623,42.2909,75.6424
9.4623,42.3777,75.6448
9.4623,42.4674,75.6469
9.4623,42.5547,75.6485
9.4623,42.6422,75.6498
9.4623,42.7327,75.6507
9.4623,42.8208,75.6512
9.4623,42.9091,75.6513
9.4623,43.0004,75.6510
9.4623,43.0892,75.6503
9.4623,43.1783,75.6493
9.4623,43.2703,75.6479
9.4623,43.3599,75.6461
9.4623,43.4497,75.6439
9.4623,43.5425,75.6413
9.4623,43.6329,75.6383
9.4623,43.7235,75.6350
9.4623,43.8170,75.6312
9.4623,43.9081,75.6271
9.4623,43.9995,75.6226
9.4623,44.0938,75.6176
9.4623,44.1856,75.6124
9.4623,44.2777,75.6068
9.4623,44.3728,75.6006
9.4623,44.4654,75.5943
9.4623,44.5582,75.5875
9.4623,44.6541,75.5802
9.4623,44.7474,75.5726
9.4623,44.8409,75.5647
9.4623,44.9376,75.5562
9.4623,45.0316,75.5475
9.3751,45.0055,75.5876
9.2879,44.9797,75.6273
9.1979,44.9534,75.6677
9.1106,44.9280,75.7066
9.0232,44.9030,75.7451
8.9331,44.8774,75.7844
8.8456,44.8528,75.8221
8.7581,44.8285,75.8594
8.6679,44.8037,75.8975
8.5803,44.7799,75.9340
8.4927,44.7563,75.9702
8.4023,44.7323,76.0071
8.3146,44.7092,76.0424
8.2269,44.6864,76.0775
8.1364,44.6631,76.1131
8.0486,44.6408,76.1474
7.9607,44.6187,76.1812
7.8701,44.5962,76.2157
7.7821,44.5746,76.2488
7.6942,44.5533,76.2815
7.6035,44.5316,76.3148
7.5154,44.5107,76.3467
7.4273,44.4901,76.3783
7.3365,44.4692,76.4104
7.2483,44.4491,76.4411
7.1601,44.4293,76.4715
7.0692,44.4091,76.5025
6.9809,44.3898,76.5321
6.8926,44.3707,76.5613
6.8016,44.3512,76.5911
6.7132,44.3327,76.6195
6.6248,44.3143,76.6476
6.5337,44.2957,76.6762
6.4452,44.2778,76.7035
6.3567,44.2602,76.7305
6.2655,44.2423,76.7578
6.1770,44.2252,76.7840
6.0884,44.2084,76.8098
5.9971,44.1913,76.8360
5.9084,44.1749,76.8610
5.8197,44.1588,76.8857
5.7284,44.1425,76.9107
5.6396,44.1269,76.9346
5.5509,44.1115,76.9581
5.4594,44.0959,76.9819
5.3706,44.0810,77.0046
5.2817,44.0664,77.0270
5.1902,44.0516,77.0497
5.1013,44.0375,77.0713
5.0123,44.0236,77.0925
4.9207,44.0096,77.1140
4.8317,43.9962,77.1344
4.7428,43.9831,77.1545
4.6510,43.9698,77.1748
4.5620,43.9572,77.1941
4.4729,43.9448,77.2130
4.3812,43.9323,77.2322
4.2921,43.9204,77.2503
4.2029,43.9087,77.2681
4.1111,43.8970,77.2861
4.0219,43.8858,77.3031
3.9328,43.8749,77.3198
3.8408,43.8640,77.3366
3.7516,43.8536,77.3525
3.6624,43.8434,77.3680
3.5704,43.8332,77.3836
3.4812,43.8235,77.3983
3.3919,43.8141,77.4127
3.2998,43.8047,77.4272
3.2105,43.7958,77.4408
3.1212,43.7871,77.4540
3.0291,43.7784,77.4673
2.9397,43.7703,77.4798
2.8504,43.7623,77.4919
2.7582,43.7544,77.5040
2.6688,43.7470,77.5153
2.5794,43.7398,77.5263
2.4873,43.7327,77.5372
2.3978,43.7260,77.5474
2.3083,43.7195,77.5572
2.2162,43.7131,77.5670
2.1267,43.7072,77.5761
2.0372,43.7015,77.5848
1.9450,43.6959,77.5934
1.8554,43.6907,77.6013
1.7659,43.6857,77.6088
1.6737,43.6809,77.6163
1.5841,43.6764,77.6231
1.4946,43.6722,77.6295
1.4023,43.6681,77.6357
1.3128,43.6644,77.6414
1.2232,43.6610,77.6467
1.1309,43.6576,77.6518
1.0413,43.6547,77.6563
0.9517,43.6519,77.6605
0.8594,43.6494,77.6644
0.7698,43.6472,77.6678
0.6802,43.6452,77.6708
0.5879,43.6434,77.6735
0.4983,43.6419,77.6758
0.4087,43.6407,77.6777
0.3164,43.6396,77.6793
0.2267,43.6389,77.6804
0.1371,43.6384,77.6811
0.0448,43.6381,77.6815
-0.0448,43.6382,77.6815
-0.1344,43.6384,77.6812
-0.2267,43.6389,77.6804
-0.3164,43.6396,77.6792
-0.4060,43.6406,77.6777
-0.4983,43.6419,77.6758
-0.5879,43.6434,77.6735
-0.6775,43.6451,77.6709
-0.7698,43.6472,77.6678
-0.8594,43.6494,77.6644
-0.9490,43.6519,77.6606
-1.0413,43.6547,77.6563
-1.1309,43.6576,77.6518
-1.2205,43.6609,77.6468
-1.3128,43.6644,77.6414
-1.4023,43.6681,77.6357
-1.4919,43.6721,77.6297
-1.5841,43.6764,77.6231
-1.6737,43.6809,77.6163
-1.7632,43.6856,77.6091
-1.8554,43.6907,77.6013
-1.9450,43.6959,77.5933
-2.0345,43.7013,77.5850
-2.1267,43.7072,77.5761
-2.2162,43.7132,77.5670
-2.3056,43.7193,77.5575
-2.3978,43.7260,77.5474
-2.4873,43.7327,77.5372
-2.5767,43.7396,77.5266
-2.6688,43.7470,77.5153
-2.7582,43.7544,77.5040
-2.8476,43.7621,77.4922
-2.9397,43.7702,77.4798
-3.0291,43.7784,77.4673
-3.1185,43.7868,77.4544
-3.2105,43.7958,77.4408
-3.2998,43.8047,77.4272
-3.3892,43.8138,77.4132
-3.4812,43.8235,77.3984
-3.5704,43.8332,77.3836
-3.6597,43.8431,77.3684
-3.7516,43.8536,77.3525
-3.8408,43.8640,77.3366
-3.9301,43.8746,77.3203
-4.0219,43.8858,77.3031
-4.1111,43.8970,77.2861
-4.2002,43.9084,77.2687
-4.2921,43.9204,77.2504
-4.3812,43.9323,77.2322
-4.4702,43.9444,77.2136
-4.5620,43.9572,77.1941
-4.6510,43.9698,77.1748
-4.7401,43.9827,77.1551
-4.8317,43.9962,77.1344
-4.9207,44.0096,77.1140
-5.0097,44.0232,77.0931
-5.1013,44.0375,77.0713
-5.1902,44.0516,77.0497
-5.2790,44.0660,77.0277
-5.3706,44.0810,77.0047
-5.4594,44.0959,76.9819
-5.5482,44.1110,76.9588
-5.6396,44.1268,76.9346
-5.7284,44.1425,76.9107
-5.8171,44.1583,76.8864
-5.9084,44.1749,76.8610
-5.9971,44.1913,76.8360
-6.0857,44.2079,76.8106
-6.1770,44.2252,76.7840
-6.2655,44.2423,76.7578
-6.3541,44.2597,76.7313
-6.4452,44.2778,76.7035
-6.5337,44.2957,76.6762
-6.6222,44.3138,76.6485
-6.7132,44.3326,76.6195
-6.8016,44.3512,76.5911
-6.8900,44.3701,76.5622
-6.9809,44.3897,76.5321
-7.0692,44.4091,76.5025
-7.1575,44.4287,76.4725
-7.2483,44.4491,76.4412
-7.3365,44.4692,76.4104
-7.4246,44.4895,76.3792
-7.5154,44.5107,76.3467
-7.6035,44.5316,76.3148
-7.6915,44.5526,76.2825
-7.7822,44.5746,76.2488
-7.8701,44.5962,76.2157
-7.9580,44.6180,76.1822
-8.0486,44.6408,76.1474
-8.1364,44.6631,76.1131
-8.2242,44.6857,76.0785
-8.3146,44.7092,76.0425
-8.4023,44.7323,76.0070
-8.4900,44.7556,75.9713
-8.5803,44.7799,75.9340
-8.6679,44.8037,75.8975
-8.7555,44.8278,75.8605
-8.8456,44.8528,75.8221
-8.9331,44.8774,75.7843
-9.0205,44.9022,75.7462
-9.1106,44.9280,75.7066
-9.1979,44.9534,75.6677
-9.2852,44.9789,75.6284
-9.3751,45.0055,75.5876
-9.4623,45.0316,75.5475
-9.4623,44.9366,75.5563
-9.4623,44.8419,75.5647
-9.4623,44.7474,75.5726
-9.4623,44.6541,75.5802
-9.4623,44.5582,75.5875
-9.4623,44.4654,75.5943
-9.4623,44.3728,75.6006
-9.4623,44.2777,75.6068
-9.4623,44.1856,75.6124
-9.4623,44.0938,75.6176
-9.4623,43.9995,75.6226
-9.4623,43.9081,75.6271
-9.4623,43.8170,75.6312
-9.4623,43.7235,75.6350
-9.4623,43.6329,75.6383
-9.4623,43.5425,75.6412
-9.4623,43.4497,75.6439
-9.4623,43.3599,75.6461
-9.4623,43.2703,75.6479
-9.4623,43.1783,75.6493
-9.4623,43.0892,75.6503
-9.4623,43.0004,75.6510
-9.4623,42.9091,75.6513
-9.4623,42.8208,75.6512
-9.4623,42.7327,75.6507
-9.4623,42.6422,75.6498
-9.4623,42.5547,75.6485
-9.4623,42.4674,75.6469
-9.4623,42.3777,75.6448
-9.4623,42.2909,75.6424
-9.4623,42.2044,75.6396
-9.4623,42.1155,75.6364
-9.4623,42.0295,75.6328
-9.4623,41.9437,75.6289
-9.4623,41.8556,75.6245
-9.4623,41.7703,75.6198
-9.4623,41.6853,75.6147
-9.4623,41.5980,75.6091
-9.4623,41.5136,75.6033
-9.4623,41.4294,75.5971
-9.4623,41.3429,75.5903
-9.4623,41.2592,75.5833
-9.4623,41.1757,75.5759
-9.4623,41.0901,75.5680
-9.4623,41.0072,75.5598
-9.4623,40.9245,75.5513
-9.4623,40.8396,75.5422
-9.4623,40.7575,75.5329
-9.4623,40.6757,75.5233
-9.4623,40.5916,75.5130
-9.4623,40.5103,75.5025
-9.4623,40.4292,75.4917
-9.4623,40.3460,75.4802
-9.4623,40.2655,75.4687
-9.4623,40.1852,75.4567
-9.4623,40.1028,75.4440
-9.4623,40.0231,75.4313
-9.4623,39.9436,75.4182
-9.4623,39.8620,75.4044
-9.4623,39.7831,75.3905
-9.4623,39.7045,75.3763
-9.4623,39.6237,75.3612
-9.4623,39.5456,75.3462
-9.4623,39.4678,75.3308
-9.4623,39.3878,75.3146
-9.4623,39.3105,75.2985
-9.4623,39.2335,75.2819
-9.4623,39.1544,75.2645
-9.4623,39.0780,75.2472
-9.4623,39.0018,75.2295
-9.4623,38.9235,75.2109
-9.4623,38.8479,75.1925
-9.4623,38.7725,75.1736
-9.4623,38.6951,75.1538
-9.4623,38.6203,75.1342
-9.4623,38.5457,75.1143
-9.4623,38.4692,75.0933
-9.4623,38.3952,75.0725
-9.4623,38.3214,75.0514
-9.4623,38.2457,75.0292
-9.4623,38.1726,75.0073
-9.4623,38.0997,74.9850
-9.4623,38.0249,74.9617
-9.4623,37.9525,74.9386
-9.4623,37.8805,74.9152
-9.4623,37.8065,74.8906
-9.4623,37.7350,74.8664
-9.4623,37.6638,74.8418
-9.4623,37.5907,74.8161
-9.4623,37.5201,74.7907
-9.4623,37.4497,74.7649
-9.4623,37.3775,74.7380
-9.4623,37.3077,74.7115
-9.4623,37.2382,74.6845
-9.4623,37.1668,74.6564
-9.4623,37.0979,74.6287
-9.4623,37.0292,74.6007
-9.4623,36.9588,74.5713
-9.4623,36.8907,74.5425
-9.4623,36.8229,74.5132
-9.4623,36.7533,74.4827
-9.4623,36.6861,74.4527
-9.4623,36.6191,74.4223
-9.4623,36.5505,74.3906
-9.4623,36.4841,74.3594
-9.4623,36.4180,74.3279
-9.4623,36.3502,74.2949
-9.4623,36.2847,74.2626
-9.4623,36.2195,74.2299
-9.4623,36.1526,74.1958
-9.4623,36.0880,74.1622
-9.4623,36.0237,74.1283
-9.4623,35.9577,74.0930
-9.4623,35.8939,74.0583
-9.4623,35.8305,74.0233
-9.4623,35.7654,73.9867
-9.4623,35.7025,73.9509
-9.4623,35.6399,73.9146
-9.4623,35.5758,73.8769
-9.4623,35.5138,73.8399
-9.4623,35.4521,73.8025
-9.4623,35.3888,73.7635
-9.4623,35.3277,73.7253
-9.4623,35.2669,73.6867
-9.4623,35.2046,73.6466
-9.4623,35.1444,73.6072
-9.4623,35.0845,73.5674
-9.4623,35.0231,73.5260
-9.4623,34.9638,73.4855
-9.4623,34.9048,73.4445
-9.4623,34.8443,73.4019
-9.4623,34.7859,73.3602
-9.4623,34.7277,73.3181
-9.4623,34.6682,73.2743
-9.4623,34.6107,73.2313
-9.4623,34.5535,73.1880
-9.4623,34.4949,73.1430
-9.4623,34.4383,73.0988
-9.4623,34.3820,73.0543
