-0.1167,32.2649,88.9106,-90.0102
6.0417,43.8831,91.2585,-87.4745
6.1585,44.0213,91.2355,-87.4738
6.1585,44.8751,91.2272,-87.3645
6.1585,44.0215,91.2350,-87.4024
6.0417,43.8829,91.2590,-87.4585
5.6638,43.3617,91.3254,-87.6582
5.2854,42.8463,91.3794,-87.8389
4.9066,42.3372,91.4203,-88.0170
4.5273,41.8344,91.4481,-88.1919
4.1476,41.3381,91.4630,-88.3634
3.7676,40.8483,91.4648,-88.5315
3.3872,40.3654,91.4536,-88.6961
3.0066,39.8893,91.4293,-88.8572
2.6257,39.4202,91.3920,-89.0146
1.7723,39.3855,91.4555,-89.3178
1.6542,39.4979,91.4828,-89.3404
1.0409,39.4830,91.5102,-89.5952
0.4273,39.4747,91.5254,-89.8241
0.3091,39.3572,91.5075,-89.8459
-0.3849,39.3579,91.5061,-90.1259
-1.0788,39.3673,91.4889,-90.3839
-1.7723,39.3855,91.4555,-90.6420
-1.0788,39.3673,91.4889,-90.4204
-0.3849,39.3579,91.5061,-90.1613
0.3091,39.3575,91.5070,-89.9028
0.4273,39.4744,91.5259,-89.8791
1.0409,39.4830,91.5102,-89.6266
1.6542,39.4982,91.4823,-89.3980
1.7723,39.3852,91.4560,-89.3828
2.3852,39.4090,91.4124,-89.1277
2.9975,39.4395,91.3566,-88.9010
3.6092,39.4769,91.2881,-88.6746
4.2200,39.5212,91.2068,-88.4489
4.0934,39.6272,91.2452,-88.4147
4.2200,39.7451,91.2452,-88.4790
3.9758,39.7263,91.2797,-88.4050
3.3601,40.0283,91.4091,-88.7114
3.3601,40.2551,91.4429,-88.7132
2.9975,40.6845,91.5394,-88.8288
2.7527,40.6713,91.5643,-88.8456
2.6257,40.8966,91.6016,-88.9885
2.5077,40.8910,91.6120,-88.9757
2.2627,41.1128,91.6563,-89.1058
1.8996,41.0981,91.6841,-89.1156
1.7723,41.2160,91.7018,-89.3068
1.4090,41.2045,91.7236,-89.3018
1.2817,41.3151,91.7378,-89.4972
0.6728,41.3045,91.7579,-89.7123
0.5546,41.1904,91.7502,-89.7433
0.1818,41.1882,91.7543,-89.9162
-0.3091,40.9559,91.7296,-90.1043
-0.6728,40.6075,91.6837,-90.2487
-0.8000,40.6091,91.6809,-90.2635
-1.2908,40.0498,91.5881,-90.4768
-1.1636,40.0468,91.5936,-90.4948
-1.1636,40.1650,91.6104,-90.4316
-0.6728,40.6075,91.6837,-90.2771
-0.5546,40.6061,91.6864,-90.2553
0.1818,41.1882,91.7543,-89.9207
0.5546,41.1895,91.7520,-89.9308
0.6728,41.3045,91.7579,-89.7343
1.2817,41.3151,91.7378,-89.5166
1.7723,41.0951,91.6898,-89.3227
2.1447,41.1069,91.6675,-89.3010
2.3897,41.0062,91.6347,-89.0502
