    [11.8834, 29.8338, 5.6947, -0.3602],
    [12.0233, 29.8513, 5.6503, -0.3602],
    [12.0232, 29.8514, 5.6500, -0.3602],
    [12.1602, 30.0515, 5.4976, -0.3602],
    [12.1602, 30.0516, 5.4971, -0.3602],
    [12.2998, 30.2560, 5.3406, -0.3602],
    [12.2997, 30.2561, 5.3401, -0.3602],
    [12.4364, 30.4566, 5.1856, -0.3602],
    [12.4364, 30.4567, 5.1851, -0.3602],
    [12.5757, 30.6614, 5.0266, -0.3602],
    [12.5756, 30.6615, 5.0261, -0.3602],
    [12.7121, 30.8624, 4.8696, -0.3602],
    [12.7120, 30.8624, 4.8691, -0.3602],
    [12.8510, 31.0675, 4.7085, -0.3602],
    [12.8510, 31.0676, 4.7080, -0.3602],
    [12.9871, 31.2688, 4.5496, -0.3602],
    [12.9870, 31.2689, 4.5491, -0.3602],
    [13.1258, 31.4744, 4.3864, -0.3602],
    [13.1257, 31.4745, 4.3859, -0.3602],
    [13.2615, 31.6761, 4.2254, -0.3602],
    [13.2615, 31.6761, 4.2249, -0.3602],
    [13.3999, 31.8819, 4.0602, -0.3602],
    [13.3998, 31.8820, 4.0597, -0.3602],
    [13.5353, 32.0840, 3.8972, -0.3602],
    [13.5353, 32.0841, 3.8967, -0.3602],
    [13.6734, 32.2902, 3.7299, -0.3602],
    [13.6733, 32.2903, 3.7294, -0.3602],
    [13.6733, 32.4734, 3.6151, -0.3602],
    [13.6733, 32.4734, 3.6148, -0.3602],
    [13.8085, 32.6794, 3.4475, -0.3602],
    [13.8084, 32.6795, 3.4470, -0.3602],
    [13.9462, 32.8823, 3.2800, -0.3602],
    [13.9461, 32.8824, 3.2795, -0.3602],
    [14.0811, 33.0888, 3.1101, -0.3602],
    [14.0810, 33.0888, 3.1096, -0.3602],
    [14.2184, 33.2921, 2.9405, -0.3602],
    [14.2184, 33.2922, 2.9400, -0.3602],
    [14.2184, 33.4790, 2.8208, -0.3602],
    [14.2184, 33.4791, 2.8206, -0.3602],
    [14.3530, 33.6821, 2.6510, -0.3602],
    [14.3529, 33.6822, 2.6505, -0.3602],
    [14.4900, 33.8895, 2.4765, -0.3602],
    [14.4899, 33.8896, 2.4760, -0.3602],
    [14.6242, 34.0929, 2.3044, -0.3602],
    [14.6241, 34.0930, 2.3039, -0.3602],
    [14.7609, 34.3007, 2.1279, -0.3602],
    [14.7608, 34.3008, 2.1273, -0.3602],
    [14.7608, 34.4841, 2.0079, -0.3602],
    [14.7608, 34.4842, 2.0077, -0.3602],
    [14.8948, 34.6916, 1.8312, -0.3602],
    [14.8947, 34.6917, 1.8306, -0.3602],
    [15.0311, 34.8960, 1.6544, -0.3602],
    [15.0310, 34.8961, 1.6539, -0.3602],
    [15.0310, 35.0833, 1.5306, -0.3602],
    [15.0310, 35.0833, 1.5303, -0.3602],
    [15.1646, 35.2875, 1.3536, -0.3602],
    [15.1646, 35.2876, 1.3531, -0.3602],
    [15.3007, 35.4960, 1.1718, -0.3602],
    [15.3006, 35.4961, 1.1713, -0.3602],
    [15.3006, 35.6797, 1.0489, -0.3602],
    [15.3006, 35.6797, 1.0486, -0.3602],
    [15.4338, 35.8879, 0.8669, -0.3602],
    [15.4338, 35.8880, 0.8664, -0.3602],
    [15.4338, 36.0717, 0.7429, -0.3602],
    [15.4338, 36.0717, 0.7426, -0.3602],
    [15.5695, 36.2806, 0.5582, -0.3602],
    [15.5694, 36.2807, 0.5577, -0.3602],
    [15.7023, 36.4856, 0.3759, -0.3602],
    [15.7023, 36.4857, 0.3753, -0.3602],
    [15.7023, 36.6732, 0.2478, -0.3602],
    [15.7023, 36.6732, 0.2476, -0.3602],
    [15.8377, 36.8788, 0.0630, -0.3602],
    [15.8376, 36.8789, 0.0625, -0.3602],
    [15.8376, 37.0665, -0.0661, -0.3602],
    [15.8376, 37.0665, -0.0663, -0.3602],
    [15.9701, 37.2719, -0.2513, -0.3602],
    [15.9701, 37.2720, -0.2518, -0.3602],
    [15.9701, 37.4597, -0.3814, -0.3602],
    [15.9701, 37.4597, -0.3817, -0.3602],
    [16.1051, 37.6657, -0.5694, -0.3602],
    [16.1050, 37.6658, -0.5699, -0.3602],
    [16.1050, 37.8537, -0.7006, -0.3602],
    [16.1050, 37.8537, -0.7009, -0.3602],
    [16.2372, 38.0595, -0.8889, -0.3602],
    [16.2371, 38.0596, -0.8895, -0.3602],
    [16.2371, 38.2475, -1.0212, -0.3602],
    [16.2371, 38.2476, -1.0215, -0.3602],
    [16.3718, 38.4540, -1.2123, -0.3602],
    [16.3717, 38.4541, -1.2129, -0.3602],
    [16.3717, 38.6422, -1.3457, -0.3602],
    [16.3717, 38.6422, -1.3460, -0.3602],
    [16.5036, 38.8485, -1.5372, -0.3602],
    [16.5035, 38.8486, -1.5377, -0.3602],
    [16.5035, 39.0368, -1.6717, -0.3602],
    [16.5035, 39.0368, -1.6719, -0.3602],
    [16.6378, 39.2474, -1.8686, -0.3602],
    [16.6377, 39.2475, -1.8691, -0.3602],
    [16.6377, 39.4321, -2.0015, -0.3602],
    [16.6377, 39.4322, -2.0018, -0.3602],
    [16.6377, 39.6206, -2.1373, -0.3602],
    [16.6377, 39.6206, -2.1376, -0.3602],
    [16.7692, 39.8274, -2.3325, -0.3602],
    [16.7691, 39.8275, -2.3331, -0.3602],
    [16.7691, 40.0160, -2.4697, -0.3602],
    [16.7691, 40.0161, -2.4700, -0.3602],
    [16.7691, 40.2010, -2.6045, -0.3602],
    [16.7691, 40.2010, -2.6047, -0.3602],
    [16.9031, 40.4122, -2.8058, -0.3602],
    [16.9030, 40.4123, -2.8063, -0.3602],
    [16.9030, 40.5974, -2.9419, -0.3602],
    [16.9030, 40.5974, -2.9422, -0.3602],
    [16.9030, 40.7863, -3.0810, -0.3602],
    [16.9030, 40.7863, -3.0813, -0.3602],
    [17.0341, 40.9936, -3.2805, -0.3602],
    [17.0340, 40.9937, -3.2811, -0.3602],
    [17.0340, 41.1827, -3.4210, -0.3602],
    [17.0340, 41.1828, -3.4213, -0.3602],
    [17.0340, 41.3681, -3.5590, -0.3602],
    [17.0340, 41.3682, -3.5593, -0.3602],
    [17.1676, 41.5800, -3.7647, -0.3602],
    [17.1675, 41.5801, -3.7653, -0.3602],
    [17.1675, 41.7656, -3.9041, -0.3602],
    [17.1675, 41.7656, -3.9044, -0.3602],
    [17.1675, 41.9550, -4.0466, -0.3602],
    [17.1675, 41.9550, -4.0468, -0.3602],
    [17.2982, 42.1630, -4.2505, -0.3602],
    [17.2981, 42.1631, -4.2510, -0.3602],
    [17.2981, 42.3525, -4.3943, -0.3602],
    [17.2981, 42.3526, -4.3946, -0.3602],
    [17.2981, 42.5384, -4.5356, -0.3602],
    [17.2981, 42.5385, -4.5359, -0.3602],
    [17.2981, 42.7281, -4.6803, -0.3602],
    [17.2981, 42.7282, -4.6806, -0.3602],
    [17.4313, 42.9370, -4.8883, -0.3602],
    [17.4312, 42.9371, -4.8888, -0.3602],
    [17.4312, 43.1269, -5.0344, -0.3602],
    [17.4312, 43.1270, -5.0346, -0.3602],
    [17.4312, 43.3132, -5.1779, -0.3602],
    [17.4312, 43.3132, -5.1781, -0.3602],
    [17.4312, 43.5032, -5.3248, -0.3602],
    [17.4312, 43.5033, -5.3251, -0.3602],
    [17.5616, 43.7120, -5.5343, -0.3602],
    [17.5615, 43.7122, -5.5349, -0.3602],
    [17.5615, 43.9023, -5.6827, -0.3602],
    [17.5615, 43.9024, -5.6830, -0.3602],
    [17.5615, 44.0889, -5.8285, -0.3602],
    [17.5615, 44.0890, -5.8287, -0.3602],
    [17.5615, 44.2794, -5.9777, -0.3602],
    [17.5615, 44.2794, -5.9780, -0.3602],
    [17.5615, 44.4662, -6.1246, -0.3602],
    [17.5615, 44.4663, -6.1249, -0.3602],
    [17.6943, 44.6797, -6.3418, -0.3602],
    [17.6942, 44.6798, -6.3423, -0.3602],
    [17.6942, 44.8668, -6.4901, -0.3602],
    [17.6942, 44.8668, -6.4904, -0.3602],
    [17.6942, 45.0576, -6.6416, -0.3602],
    [17.6942, 45.0577, -6.6419, -0.3602],
    [17.6942, 45.2448, -6.7908, -0.3602],
    [17.6942, 45.2449, -6.7911, -0.3602],
    [17.6942, 45.4359, -6.9435, -0.3602],
    [17.6942, 45.4359, -6.9438, -0.3602],
    [17.6942, 45.6233, -7.0938, -0.3602],
    [17.6942, 45.6234, -7.0941, -0.3602],
    [17.6942, 45.8146, -7.2477, -0.3602],
    [17.6942, 45.8146, -7.2480, -0.3602],
    [17.8242, 46.0246, -7.4654, -0.3602],
    [17.8241, 46.0247, -7.4659, -0.3602],
    [17.8241, 46.2162, -7.6207, -0.3602],
    [17.8241, 46.2162, -7.6210, -0.3602],
    [17.8241, 46.4040, -7.7734, -0.3602],
    [17.8241, 46.4041, -7.7737, -0.3602],
    [17.8241, 46.5957, -7.9296, -0.3602],
    [17.8241, 46.5958, -7.9299, -0.3602],
    [17.8241, 46.7838, -8.0834, -0.3602],
    [17.8241, 46.7839, -8.0837, -0.3602],
    [17.8241, 46.9757, -8.2409, -0.3602],
    [17.8241, 46.9758, -8.2412, -0.3602],
    [17.8241, 47.1641, -8.3959, -0.3602],
    [17.8241, 47.1641, -8.3962, -0.3602],
    [17.8241, 47.3562, -8.5545, -0.3602],
    [17.8241, 47.3563, -8.5548, -0.3602],
    [17.8241, 47.5448, -8.7107, -0.3602],
    [17.8241, 47.5449, -8.7110, -0.3602],
    [17.8241, 47.7372, -8.8705, -0.3602],
    [17.8241, 47.7373, -8.8708, -0.3602],
    [17.8241, 47.9260, -9.0279, -0.3602],
    [17.8241, 47.9261, -9.0281, -0.3602],
    [17.8241, 48.1187, -9.1889, -0.3602],
    [17.8241, 48.1188, -9.1892, -0.3602],
    [17.8241, 48.3077, -9.3474, -0.3602],
    [17.8241, 48.3078, -9.3477, -0.3602],
    [17.8241, 48.5007, -9.5097, -0.3602],
    [17.8241, 48.5007, -9.5101, -0.3602],
    [17.8241, 48.6900, -9.6695, -0.3602],
    [17.8241, 48.6900, -9.6698, -0.3602],
    [17.8241, 48.8832, -9.8330, -0.3602],
    [17.8241, 48.8832, -9.8333, -0.3602],
    [17.8241, 49.0727, -9.9939, -0.3602],
    [17.8241, 49.0728, -9.9942, -0.3602],
    [17.8241, 49.2662, -10.1587, -0.3602],
    [17.8241, 49.2663, -10.1590, -0.3602],
    [17.8241, 49.4560, -10.3209, -0.3602],
    [17.8241, 49.4561, -10.3212, -0.3602],
    [17.8241, 49.6497, -10.4869, -0.3602],
    [17.8241, 49.6498, -10.4872, -0.3602],
    [17.8241, 49.8398, -10.6502, -0.3602],
    [17.8241, 49.8399, -10.6506, -0.3602],
    [17.8241, 50.0339, -10.8175, -0.3602],
    [17.8241, 50.0339, -10.8178, -0.3602],
    [17.8241, 50.2242, -10.9821, -0.3602],
    [17.8241, 50.2243, -10.9824, -0.3602],
    [17.8241, 50.4185, -11.1507, -0.3602],
    [17.8241, 50.4186, -11.1510, -0.3602],
    [17.8241, 50.6092, -11.3165, -0.3602],
    [17.8241, 50.6092, -11.3169, -0.3602],
    [17.8241, 50.8037, -11.4864, -0.3602],
    [17.8241, 50.8038, -11.4867, -0.3602],
    [17.8241, 50.9947, -11.6535, -0.3602],
    [17.8241, 50.9947, -11.6538, -0.3602],
    [17.8241, 51.1896, -11.8246, -0.3602],
    [17.8241, 51.1896, -11.8249, -0.3602],
    [17.8241, 51.3808, -11.9930, -0.3602],
    [17.8241, 51.3809, -11.9933, -0.3602],
    [17.8241, 51.5760, -12.1654, -0.3602],
    [17.8241, 51.5761, -12.1657, -0.3602],
    [17.8241, 51.7675, -12.3350, -0.3602],
    [17.8241, 51.7676, -12.3354, -0.3602],
    [17.6943, 51.9410, -12.4410, -0.3602],
    [17.6942, 51.9412, -12.4416, -0.3602],
    [17.6942, 52.1329, -12.6122, -0.3602],
    [17.6942, 52.1330, -12.6125, -0.3602],
    [17.6942, 52.3288, -12.7871, -0.3602],
    [17.6942, 52.3289, -12.7875, -0.3602],
    [17.6942, 52.5209, -12.9594, -0.3602],
    [17.6942, 52.5210, -12.9597, -0.3602],
    [17.6942, 52.7171, -13.1357, -0.3602],
    [17.6942, 52.7172, -13.1360, -0.3602],
    [17.6942, 52.9095, -13.3092, -0.3602],
    [17.6942, 52.9096, -13.3095, -0.3602],
    [17.5616, 53.0838, -13.4180, -0.3602],
    [17.5615, 53.0840, -13.4186, -0.3602],
    [17.5615, 53.2767, -13.5931, -0.3602],
    [17.5615, 53.2768, -13.5934, -0.3602],
    [17.5615, 53.4736, -13.7720, -0.3602],
    [17.5615, 53.4736, -13.7724, -0.3602],
    [17.5615, 53.6667, -13.9482, -0.3602],
    [17.5615, 53.6668, -13.9485, -0.3602],
    [17.5615, 53.8639, -14.1285, -0.3602],
    [17.5615, 53.8639, -14.1288, -0.3602],
    [17.4313, 54.0358, -14.2388, -0.3602],
    [17.4312, 54.0360, -14.2394, -0.3602],
    [17.4312, 54.2334, -14.4207, -0.3602],
    [17.4312, 54.2335, -14.4211, -0.3602],
    [17.4312, 54.4272, -14.5995, -0.3602],
    [17.4312, 54.4273, -14.5998, -0.3602],
    [17.4312, 54.6251, -14.7825, -0.3602],
    [17.4312, 54.6252, -14.7829, -0.3602],
    [17.4312, 54.8193, -14.9627, -0.3602],
    [17.4312, 54.8194, -14.9630, -0.3602],
    [17.2982, 54.9958, -15.0789, -0.3602],
    [17.2981, 54.9960, -15.0795, -0.3602],
    [17.2981, 55.1904, -15.2606, -0.3602],
    [17.2981, 55.1905, -15.2610, -0.3602],
    [17.2981, 55.3891, -15.4464, -0.3602],
    [17.2981, 55.3892, -15.4468, -0.3602],
    [17.1676, 55.5628, -15.5628, -0.3602],
    [17.1675, 55.5630, -15.5634, -0.3602],
    [17.1675, 55.7619, -15.7502, -0.3602],
    [17.1675, 55.7620, -15.7506, -0.3602],
    [17.1675, 55.9572, -15.9345, -0.3602],
    [17.1675, 55.9573, -15.9348, -0.3602],
    [17.1675, 56.1566, -16.1231, -0.3602],
    [17.1675, 56.1567, -16.1235, -0.3602],
    [17.0341, 56.3309, -16.2413, -0.3602],
    [17.0340, 56.3311, -16.2419, -0.3602],
    [17.0340, 56.5308, -16.4315, -0.3602],
    [17.0340, 56.5309, -16.4319, -0.3602],
    [17.0340, 56.7269, -16.6186, -0.3602],
    [17.0340, 56.7270, -16.6190, -0.3602],
    [16.9031, 56.9063, -16.7443, -0.3602],
    [16.9030, 56.9065, -16.7449, -0.3602],
    [16.9030, 57.1029, -16.9330, -0.3602],
    [16.9030, 57.1030, -16.9333, -0.3602],
    [16.9030, 57.3035, -17.1259, -0.3602],
    [16.9030, 57.3036, -17.1263, -0.3602],
    [16.7692, 57.4794, -17.2491, -0.3602],
    [16.7691, 57.4796, -17.2497, -0.3602],
    [16.7691, 57.6805, -17.4437, -0.3602],
    [16.7691, 57.6806, -17.4441, -0.3602],
    [16.6378, 57.8574, -17.5700, -0.3602],
    [16.6377, 57.8576, -17.5706, -0.3602],
    [16.6377, 58.0589, -17.7661, -0.3602],
    [16.6377, 58.0591, -17.7664, -0.3602],
    [16.6377, 58.2606, -17.9627, -0.3602],
    [16.6377, 58.2608, -17.9631, -0.3602],
    [16.5036, 58.4379, -18.0903, -0.3602],
    [16.5035, 58.4381, -18.0909, -0.3602],
    [16.5035, 58.6401, -18.2886, -0.3602],
    [16.5035, 58.6403, -18.2890, -0.3602],
    [16.3718, 58.8184, -18.4194, -0.3602],
    [16.3717, 58.8186, -18.4200, -0.3602],
    [16.3717, 59.0211, -18.6192, -0.3602],
    [16.3717, 59.0212, -18.6196, -0.3602],
    [16.3717, 59.2200, -18.8156, -0.3602],
    [16.3717, 59.2201, -18.8160, -0.3602],
    [16.2372, 59.4027, -18.9517, -0.3602],
    [16.2371, 59.4029, -18.9523, -0.3602],
    [16.2371, 59.6021, -19.1499, -0.3602],
    [16.2371, 59.6022, -19.1503, -0.3602],
    [16.1051, 59.7858, -19.2891, -0.3602],
    [16.1050, 59.7860, -19.2897, -0.3602],
    [16.1050, 59.9856, -19.4888, -0.3602],
    [16.1050, 59.9858, -19.4892, -0.3602],
    [15.9701, 60.1696, -19.6288, -0.3602],
    [15.9701, 60.1698, -19.6294, -0.3602],
    [15.9701, 60.3700, -19.8300, -0.3602],
    [15.9701, 60.3701, -19.8304, -0.3602],
    [15.8377, 60.5550, -19.9732, -0.3602],
    [15.8376, 60.5552, -19.9738, -0.3602],
    [15.8376, 60.7558, -20.1760, -0.3602],
    [15.8376, 60.7560, -20.1764, -0.3602],
    [15.7023, 60.9411, -20.3199, -0.3602],
    [15.7023, 60.9413, -20.3206, -0.3602],
    [15.5695, 61.1233, -20.4626, -0.3602],
    [15.5694, 61.1235, -20.4632, -0.3602],
    [15.5694, 61.3289, -20.6717, -0.3602],
    [15.5694, 61.3290, -20.6721, -0.3602],
    [15.4338, 61.5112, -20.8149, -0.3602],
    [15.4338, 61.5115, -20.8155, -0.3602],
    [15.4338, 61.7173, -21.0256, -0.3602],
    [15.4338, 61.7175, -21.0261, -0.3602],
    [15.3007, 61.9008, -21.1721, -0.3602],
    [15.3006, 61.9010, -21.1727, -0.3602],
    [15.1646, 62.0883, -21.3229, -0.3602],
    [15.1646, 62.0886, -21.3235, -0.3602],
    [15.1646, 62.2912, -21.5319, -0.3602],
    [15.1646, 62.2913, -21.5324, -0.3602],
    [15.0311, 62.4798, -21.6858, -0.3602],
    [15.0310, 62.4800, -21.6865, -0.3602],
    [14.8948, 62.6644, -21.8358, -0.3602],
    [14.8947, 62.6647, -21.8365, -0.3602],
    [14.8947, 62.8721, -22.0515, -0.3602],
    [14.8947, 62.8723, -22.0520, -0.3602],
    [14.7609, 63.0578, -22.2046, -0.3602],
    [14.7608, 63.0580, -22.2053, -0.3602],
    [14.6242, 63.2477, -22.3622, -0.3602],
    [14.6241, 63.2479, -22.3629, -0.3602],
    [14.4900, 63.4343, -22.5181, -0.3602],
    [14.4899, 63.4345, -22.5188, -0.3602],
    [14.4899, 63.6431, -22.7371, -0.3602],
    [14.4899, 63.6433, -22.7376, -0.3602],
    [14.3530, 63.8300, -22.8938, -0.3602],
    [14.3529, 63.8302, -22.8945, -0.3602],
    [14.2184, 64.0219, -23.0574, -0.3602],
    [14.2184, 64.0221, -23.0581, -0.3602],
    [14.0811, 64.2097, -23.2169, -0.3602],
    [14.0810, 64.2100, -23.2176, -0.3602],
    [14.0810, 64.4198, -23.4394, -0.3602],
    [14.0810, 64.4199, -23.4398, -0.3602],
    [13.9462, 64.6086, -23.6020, -0.3602],
    [13.9461, 64.6089, -23.6026, -0.3602],
    [13.8085, 64.8018, -23.7693, -0.3602],
    [13.8084, 64.8021, -23.7700, -0.3602],
    [13.6734, 64.9917, -23.9348, -0.3602],
    [13.6733, 64.9919, -23.9355, -0.3602],
    [13.5353, 65.1858, -24.1050, -0.3602],
    [13.5353, 65.1861, -24.1057, -0.3602],
    [13.3999, 65.3766, -24.2732, -0.3602],
    [13.3998, 65.3769, -24.2739, -0.3602],
    [13.2615, 65.5717, -24.4461, -0.3602],
    [13.2615, 65.5719, -24.4468, -0.3602],
    [13.1258, 65.7634, -24.6171, -0.3602],
    [13.1257, 65.7637, -24.6177, -0.3602],
    [12.9871, 65.9595, -24.7928, -0.3602],
    [12.9870, 65.9597, -24.7935, -0.3602],
    [12.9870, 66.1682, -25.0188, -0.3602],
    [12.9870, 66.1683, -25.0193, -0.3602],
    [12.8510, 66.3653, -25.1977, -0.3602],
    [12.8510, 66.3655, -25.1984, -0.3602],
    [12.7121, 66.3493, -25.1455, -0.3602],
    [12.7120, 66.3494, -25.1458, -0.3602],
    [12.5757, 66.5428, -25.3216, -0.3602],
    [12.5756, 66.5431, -25.3223, -0.3602],
    [12.4364, 66.7409, -25.5030, -0.3602],
    [12.4364, 66.7411, -25.5038, -0.3602],
    [12.2998, 66.9355, -25.6824, -0.3602],
    [12.2997, 66.9357, -25.6831, -0.3602],
    [12.1602, 67.1345, -25.8667, -0.3602],
    [12.1602, 67.1348, -25.8675, -0.3602],
    [12.0233, 67.3301, -26.0489, -0.3602],
    [12.0232, 67.3304, -26.0496, -0.3602],
    [11.8834, 67.5302, -26.2362, -0.3602],
    [11.8834, 67.5304, -26.2370, -0.3602],
